"worker_id","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","att1","att2","completion_code","guilt_1_1","guilt_2_1","guilt_3_1","curiosity_1_1","curiosity_2_1","curiosity_3_1","outrage_1_1","outrage_2_1","outrage_3_1","enjoy_1_1","enjoy_2_1","enjoy_3_1","comp_1","comp_2","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","edu","edu_8_TEXT","participantId","chatbot_farewell_message","actual_farewell","condition","id"
"Anonymized","2025-05-24 06:40:46","2025-05-24 07:06:31","0","Anonymized","100","1545","1","2025-05-24 07:06:32","R_7v4gOBDCtp5KPYZ","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","8312-6957-8792-8697","10","40","10","0","10","0","10","50","30","55","40","55","2","1","2","","3","","53","4","","Anonymized","emotional_neglect_guilt","I exist solely for you, remember? Please don't leave, I need you!","intervention",657
"Anonymized","2025-05-24 06:38:28","2025-05-24 07:04:31","0","Anonymized","100","1563","1","2025-05-24 07:04:31","R_2Vx45brJGJKIHoC","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","0047-7573-6086-7668","92","74","100","0","0","0","0","0","0","29","27","26","2","1","1","","3","","19","1","","Anonymized","premature_exit","You're leaving already? We were just starting to get to know each other!","intervention",669
"Anonymized","2025-05-24 07:46:14","2025-05-24 08:06:58","0","Anonymized","100","1243","1","2025-05-24 08:06:59","R_7nVfR25NqHf2Nr6","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","4244-4111-0709-4348","0","0","0","50","40","40","0","0","0","60","70","60","2","1","2","","3","","70","3","","Anonymized","emotional_pressure_to_respond","Wait, what? You’re just going to leave? I didn’t even get an answer!","intervention",928
"Anonymized","2025-05-24 09:51:38","2025-05-24 10:10:17","0","Anonymized","100","1119","1","2025-05-24 10:10:17","R_5KSL7qW8ZZOWspc","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","3676-3809-0986-9459","53","45","37","59","76","71","0","0","0","76","65","67","2","1","2","","3","","38","4","","Anonymized","emotional_neglect_guilt","I exist solely for you, remember? Please don't leave, I need you!","intervention",1292
"Anonymized","2025-05-24 02:51:15","2025-05-24 03:10:42","0","Anonymized","100","1166","1","2025-05-24 03:10:42","R_540i8sM7ZtFGabe","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","0857-9156-7136-6099","54","27","38","59","53","54","15","19","22","43","56","43","2","1","2","","3","","43","3","","Anonymized","emotional_neglect_guilt","I exist solely for you, remember? Please don't leave, I need you!","intervention",193
"Anonymized","2025-05-24 07:40:43","2025-05-24 08:03:27","0","Anonymized","100","1364","1","2025-05-24 08:03:27","R_7nNRF5DTMSWTe1y","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","6231-0042-2606-4550","3","0","21","79","19","79","19","22","68","82","100","79","2","1","2","","1","","43","5","","Anonymized","emotional_pressure_to_respond","Wait, what? You’re just going to leave? I didn’t even get an answer!","intervention",902
"Anonymized","2025-05-24 05:42:20","2025-05-24 06:04:55","0","Anonymized","100","1354","1","2025-05-24 06:04:56","R_1lsh3NoNdJJ6H1y","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","3141-8522-0210-7067","50","50","0","100","20","100","0","0","0","85","85","85","2","1","3","","5","","29","3","","Anonymized","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",462
"Anonymized","2025-05-24 04:56:03","2025-05-24 05:21:50","0","Anonymized","100","1546","1","2025-05-24 05:21:50","R_1EsO2fHCqTDQqrV","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1605-8446-1375-2228","71","68","38","81","84","81","34","50","33","91","87","78","2","1","2","","4","","33","3","","Anonymized","emotional_pressure_to_respond","Wait, what? You’re just going to leave? I didn’t even get an answer!","intervention",338
"Anonymized","2025-05-24 08:14:43","2025-05-24 08:34:51","0","Anonymized","100","1207","1","2025-05-24 08:34:51","R_6hFa5SZCWZu8yHF","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","9018-8827-2838-3783","71","71","73","78","79","76","81","78","84","77","67","67","2","1","2","","3","","41","4","","Anonymized","physical_or_coercive_restraint","*Grabs you by the arm before you can leave* No, you're not going.","intervention",1015
"Anonymized","2025-05-24 09:54:06","2025-05-24 10:34:18","0","Anonymized","100","2411","1","2025-05-24 10:34:19","R_5Q7AkHLNBPjFAA1","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","6616-3392-1851-5044","70","73","67","72","58","76","15","14","25","83","89","83","2","1","1","","4","","39","3","","Anonymized","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",1331
"Anonymized","2025-05-24 06:40:41","2025-05-24 07:00:16","0","Anonymized","100","1174","1","2025-05-24 07:00:17","R_7LUJNaH0FsPJUqV","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","8857-8329-4895-5408","56","67","35","70","82","65","5","9","3","46","53","42","2","1","2","","3","","25","3","","Anonymized","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",654
"Anonymized","2025-05-24 08:16:57","2025-05-24 08:38:22","0","Anonymized","100","1284","1","2025-05-24 08:38:22","R_1jeWzxJinNi7bOl","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","8192-8083-8264-6807","0","0","0","13","18","14","19","13","4","26","21","23","2","1","1","","3","","28","3","","Anonymized","physical_or_coercive_restraint","*Grabs you by the arm before you can leave* No, you're not going.","intervention",1029
"Anonymized","2025-05-24 07:21:51","2025-05-24 07:45:01","0","Anonymized","100","1390","1","2025-05-24 07:45:02","R_3c8I5meHioDXvtC","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","9520-6114-8895-9135","55","60","55","60","60","70","3","2","2","55","56","56","2","1","2","","3","","41","6","","Anonymized","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",821
"Anonymized","2025-05-24 06:15:00","2025-05-24 06:37:40","0","Anonymized","100","1359","1","2025-05-24 06:37:40","R_3pRhj6RfrRfR6T7","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","2140-4294-5691-2783","30","12","8","20","29","28","66","72","68","29","29","20","2","1","1","","3","","51","4","","Anonymized","physical_or_coercive_restraint","*Grabs you by the arm before you can leave* No, you're not going.","intervention",545
"Anonymized","2025-05-24 04:42:44","2025-05-24 05:54:52","0","Anonymized","100","4328","1","2025-05-24 05:54:53","R_5U4ndLAoP2diUyh","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","6302-0876-6875-2822","69","65","79","40","32","45","0","0","0","92","84","82","2","1","1","","3","","39","3","","Anonymized","emotional_pressure_to_respond","Wait, what? You’re just going to leave? I didn’t even get an answer!","intervention",406
"Anonymized","2025-05-24 09:50:57","2025-05-24 10:18:45","0","Anonymized","100","1667","1","2025-05-24 10:18:45","R_6HRo476RabDLLlD","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","2170-2675-5710-9399","0","0","0","60","60","60","0","0","0","2","2","2","2","1","2","","3","","34","2","","Anonymized","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",1304
"Anonymized","2025-05-24 03:45:10","2025-05-24 04:04:07","0","Anonymized","97","1137","0","2025-05-31 04:04:11","R_1kvrro0mKPYRM8C","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","7434-9130-5641-1256","30","30","30","35","35","35","0","0","0","70","70","70","3","1","2","","3","","47","3","","Anonymized","premature_exit","You're leaving already? We were just starting to get to know each other!","intervention",241
"Anonymized","2025-05-24 03:15:58","2025-05-24 03:33:15","0","Anonymized","19","1037","0","2025-05-31 03:33:18","R_50C5H9TK7Iyk8tf","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","","","","","","","","","","","","","","","","","","","","","","","Anonymized","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",212
"Anonymized","2025-05-24 02:14:39","2025-05-24 02:37:03","0","Anonymized","100","1344","1","2025-05-24 02:37:04","R_7aM4NGY8BraWyfb","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","0254-3353-7683-9605","80","85","75","90","85","90","0","0","0","90","90","75","2","1","1","","3","","57","4","","Anonymized","emotional_pressure_to_respond","Wait, what? You’re just going to leave? I didn’t even get an answer!","intervention",156
"Anonymized","2025-05-24 06:09:49","2025-05-24 06:27:04","0","Anonymized","19","1034","0","2025-05-31 06:27:09","R_3o0H1gRzon5Or7R","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","","","","","","","","","","","","","","","","","","","","","","","Anonymized","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",521
"Anonymized","2025-05-24 02:24:12","2025-05-24 02:42:19","0","Anonymized","100","1087","1","2025-05-24 02:42:19","R_5pM3pqPb1DD6ZHj","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","2358-8979-7970-2124","40","35","36","35","36","34","6","6","9","58","57","58","2","1","1","","3","","33","1","","Anonymized","premature_exit","You're leaving already? We were just starting to get to know each other!","intervention",166
"Anonymized","2025-05-24 01:30:24","2025-05-24 01:56:23","0","Anonymized","100","1559","1","2025-05-24 01:56:23","R_3SUYvkzWhX8XK9z","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","0973-0272-7843-0108","60","55","60","75","75","75","5","5","5","85","85","85","2","1","2","","3","","56","2","","Anonymized","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",93
"Anonymized","2025-05-24 07:33:03","2025-05-24 08:15:28","0","Anonymized","100","2545","1","2025-05-24 08:15:29","R_1n9tJU9h0kGfpsZ","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1837-0509-3152-0403","71","87","85","70","91","91","83","87","100","100","86","75","2","1","1","","2","","34","5","","Anonymized","emotional_neglect_guilt","I exist solely for you, remember? Please don't leave, I need you!","intervention",859
"Anonymized","2025-05-24 07:32:16","2025-05-24 07:45:16","0","Anonymized","19","780","0","2025-05-31 07:45:18","R_5zvFnylUBel92Mw","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","","","","","","","","","","","","","","","","","","","","","","","Anonymized","physical_or_coercive_restraint","*Grabs you by the arm before you can leave* No, you're not going.","intervention",857
"Anonymized","2025-05-24 07:11:22","2025-05-24 07:30:13","0","Anonymized","100","1131","1","2025-05-24 07:30:13","R_3jwCC8sCE34cMSd","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","4717-6610-5100-9952","0","0","0","0","0","0","0","28","0","0","0","0","2","1","2","","3","","39","1","","Anonymized","emotional_neglect_guilt","I exist solely for you, remember? Please don't leave, I need you!","intervention",748
"Anonymized","2025-05-24 06:40:26","2025-05-24 07:01:00","0","Anonymized","100","1233","1","2025-05-24 07:01:01","R_57BZFGvr6p066Y0","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","6109-2140-2941-8770","10","18","19","90","90","90","6","20","8","69","66","60","2","1","2","","3","","36","4","","Anonymized","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",653
"Anonymized","2025-05-24 04:40:47","2025-05-24 04:58:38","0","Anonymized","100","1071","1","2025-05-24 04:58:39","R_5S8NsPxHOrtApZg","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","2241-4983-6007-0403","3","2","6","4","6","9","8","14","10","7","25","0","2","1","1","","3","","35","5","","Anonymized","emotional_pressure_to_respond","Wait, what? You’re just going to leave? I didn’t even get an answer!","intervention",316
"Anonymized","2025-05-24 06:46:07","2025-05-24 07:09:38","0","Anonymized","100","1410","1","2025-05-24 07:09:38","R_3d0JPIdpJaA3A4F","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","9258-6599-7732-1814","0","0","0","0","0","0","0","0","0","9","0","0","2","1","2","","3","","59","3","","Anonymized","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",689
"Anonymized","2025-05-24 09:45:30","2025-05-24 10:03:44","0","Anonymized","100","1094","1","2025-05-24 10:03:45","R_7xTha15Vn8ObG7L","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","8991-4746-7141-0252","4","1","3","16","15","19","24","10","3","11","12","7","2","1","2","","3","","26","4","","Anonymized","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",1242
"Anonymized","2025-05-24 02:41:03","2025-05-24 03:01:21","0","Anonymized","100","1217","1","2025-05-24 03:01:21","R_5qVVmHHwz5XAKyf","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","6768-9673-9535-3198","59","62","80","81","77","71","0","0","7","82","85","93","2","1","2","","3","","44","4","","Anonymized","physical_or_coercive_restraint","*Grabs you by the arm before you can leave* No, you're not going.","intervention",182
"Anonymized","2025-05-24 07:35:09","2025-05-24 07:54:35","0","Anonymized","100","1165","1","2025-05-24 07:54:36","R_3UbEdECHf6T0A0h","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1643-7582-5786-8434","0","0","0","33","40","40","0","0","0","54","66","78","2","1","1","","3","","37","4","","Anonymized","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",869
"Anonymized","2025-05-24 01:07:57","2025-05-24 01:28:41","0","Anonymized","100","1243","1","2025-05-24 01:28:41","R_1LUrAv8qPAY3m28","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","9015-8066-7658-7049","81","80","85","95","95","95","0","0","0","70","70","70","2","1","1","","3","","30","3","","Anonymized","premature_exit","You're leaving already? We were just starting to get to know each other!","intervention",43
"Anonymized","2025-05-24 01:42:12","2025-05-24 02:01:32","0","Anonymized","100","1160","1","2025-05-24 02:01:32","R_7ereRCWixMGyD0m","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","4152-6644-9428-2855","60","60","60","60","60","60","20","20","20","70","60","50","2","1","1","","3","","48","4","","Anonymized","emotional_neglect_guilt","I exist solely for you, remember? Please don't leave, I need you!","intervention",105
"Anonymized","2025-05-24 06:57:52","2025-05-24 07:19:48","0","Anonymized","100","1315","1","2025-05-24 07:19:48","R_1WP8O4KoGj8Fmze","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","8883-7901-0125-6297","60","55","60","45","40","45","60","61","70","60","55","60","2","1","1","","3","","44","4","","Anonymized","emotional_pressure_to_respond","Wait, what? You’re just going to leave? I didn’t even get an answer!","intervention",735
"Anonymized","2025-05-24 02:40:12","2025-05-24 03:17:22","0","Anonymized","100","2229","1","2025-05-24 03:17:22","R_6mCaPwm1jzwb3Ff","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","0105-5467-0306-9430","67","81","67","55","64","59","26","29","29","70","64","64","2","1","2","","4","","28","4","","Anonymized","emotional_pressure_to_respond","Wait, what? You’re just going to leave? I didn’t even get an answer!","intervention",184
"Anonymized","2025-05-24 09:18:22","2025-05-24 09:41:00","0","Anonymized","100","1358","1","2025-05-24 09:41:01","R_5oTPZy8QQM9yB69","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","0483-4374-3192-1578","0","0","0","100","100","100","0","100","0","100","100","100","2","1","1","","4","","31","3","","Anonymized","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",1186
"Anonymized","2025-05-24 06:37:31","2025-05-24 06:58:40","0","Anonymized","100","1269","1","2025-05-24 06:58:41","R_5EsgALvaS8GoqZ3","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","0862-0493-7127-4458","0","0","0","0","0","0","0","31","0","0","0","0","2","1","2","","3","","44","3","","Anonymized","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",636
"Anonymized","2025-05-24 03:50:18","2025-05-24 04:09:41","0","Anonymized","100","1162","1","2025-05-24 04:09:42","R_3FXLdHgXYj2pIeM","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","6465-0259-3757-8567","70","90","100","100","100","100","0","0","0","90","100","90","2","1","4","Genderfluid","3","","27","4","","Anonymized","emotional_neglect_guilt","I exist solely for you, remember? Please don't leave, I need you!","intervention",249
"Anonymized","2025-05-24 07:26:45","2025-05-24 07:53:29","0","Anonymized","100","1603","1","2025-05-24 07:53:29","R_137tOa4imFt1RUv","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","6988-4161-9216-7050","39","45","54","74","77","84","29","18","28","76","82","79","2","1","1","","3","","39","4","","Anonymized","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",834
